Pic_id,Text,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphorSenseCategory,SentimentCategory
362.jpg,西门子公司本公司在量界务地的电健人员影阳周无号制广告认限一家食店在传售的网总党保价力法郎的价目签务边挂餐一期广告不值间它看它值不值安个广告如果毛机的剂意发了可队在此饮雨不过先下地址以信送你的骨灰给家人超默默无敏菜养数利广告出花点广青遇几茶花粉最爱的人恒不要专了作的表牛奶厂在提上鞋出广告细星您鲜天吃一监本厂量品的鲜奶连接享拌个星调您将会活到岁精神口春镜一游如故一清钟情清牌口香房广告语大神行主一家无忧六神特效花路水产告话轮身任劳任匙具要通有一口气旅游请飞住北横度素月更当地夜长小时兰南惠洁在国方四方门片广告请魅营惊新亚租亚心精三推动道乐校广告话机割子会司广告以制取人经智苦复烧古桥字司广告证好菜一接语学习玩的拍生产告设如果像所了一课之后,0,,,,0
363.jpg,自助下单电子素材非实物不邮寄付款后自动发下载链接到聊天窗口网络虚拟资源具有可复制性售出概不退换,0,,,,0
364.jpg,给你创意和灵心酒酒后驾车客人已醉平在酒中变格在杯中电话邮箱网址地址上海市浦东新区东方路号,1,11,12,8,1
365.jpg,文明人,0,,,,0
366.jpg,一个绿地,1,8,12,5,1
367.jpg,低碳生活,1,8,12,5,-1
368.jpg,爱自己做中国好司机,0,,,,0
369.jpg,浪费用水可耻节约用水光荣,1,11,11,8,1
370.jpg,怎么那么丑修定整容的心没教养如智电为是矫情笨熊孩福拒绝网终景门网络漫骂仿若利刀,1,12,12,5,-1
371.jpg,文明爱生活,1,11,12,5,-1
372.jpg,我的世界只有你我的世界只有你即健耗尽我的生命也变守护你即使耗尽我的生命也要守护你,1,5,7,6,0
373.jpg,性毁灭别人的同时也是在毁灭自己反对战争珍爱生命,0,,,,0
374.jpg,关爱自闭症儿童世界更美好关爱器购群体公世广告,0,,,,0
375.jpg,文明餐桌从我做起不剩饭拒绝餐饮浪费不剩菜厉行节约文明用餐一粥一饭当恩来之不易,0,,,,0
376.jpg,哥们来一根？,1,11,10,5,-1
377.jpg,校园暴力要不得共建美好创和谐,0,,,,1
378.jpg,垃圾分类保护环境节能环保,0,,,,0
379.jpg,你最珍贵的资料已被我们加密,1,12,12,7,-1
380.jpg,地球目以护美明家园低碳生活环保让我们起努力吧共建生态城市绿色谐发展,0,,,,1
381.jpg,前方有监控,1,12,12,7,-1
382.jpg,青山绿山金山银山,0,,,,-1
383.jpg,节能降碳,0,,,,0
384.jpg,保护海洋环境,0,,,,-1
385.jpg,网,0,,,,0
386.jpg,中华文化中国招社,0,,,,0
387.jpg,注充电,1,6,12,7,0
388.jpg,节约粮食,0,,,,0
389.jpg,正安全出行为保障您的安金可拒绝酒驾拒绝宣传海报驾驶文明禁止酒驾,1,11,12,8,0
390.jpg,我设计上红动图片,0,,,,-1
391.jpg,中国社区公益行动福博共同关注气候变园公费上地球更健康,0,,,,0
392.jpg,讲文明树新风系列厉行勤俭节约反对铺张浪费,0,,,,0
393.jpg,创文线待时,0,,,,0
394.jpg,美真摄影鹿马影保点食成金,1,11,10,5,1
395.jpg,种下希望孕育有机未来自然之馈馈之自然,0,,,,0
396.jpg,年月欧美优秀广告片资源更新目录条,0,,,,-1
397.jpg,爱护环境从我做起,0,,,,-1
398.jpg,她们给了你温暖的陪伴,0,,,,0
399.jpg,友餐爱国做业诚信友善自由平等公正法治富强民主文明和谐波市文明办宁波市文大临,0,,,,-1
400.jpg,罪在酒中毁在杯中拒绝酒驾平安回家若要亲人勿率挂酒后不要把车驾健多安全小知谐,0,,,,0
401.jpg,珍惜生命请勿酒后驾驶,0,,,,0
402.jpg,发动机的链康养护品,1,12,12,7,1
403.jpg,廉者自廉勿受骗,0,,,,-1
404.jpg,文明揭阳因您美丽主题证集活动优秀作品出炉为进一步发挥弘扬主流价值传播文明理念弘扬文明新风凝聚文明创建力量的重要引领作用,0,,,,1
405.jpg,锄禾日当午汗滴禾下土谁知盘中餐米粒粒皆辛苦,0,,,,0
406.jpg,珍惜粮食远离浪费,1,10,9,5,1
407.jpg,员拒绝员酒驾危后险,0,,,,0
408.jpg,节能减排做起为地球减负少开车,1,11,11,5,1
409.jpg,保护环境从我做起,0,,,,0
410.jpg,节约水资源,1,11,7,5,1
411.jpg,国际珍稀动物保护日,0,,,,0
412.jpg,不是什么饭餐能吃,1,12,12,5,0
413.jpg,低碳生活,0,,,,0
414.jpg,看后每车在路药的城造是不器珍爱生命请勿酒弯,1,12,12,5,0
415.jpg,价值观国由强心中有德春光无限信正明欢法和,0,,,,-1
416.jpg,酒驾违法犯罪请勿酒后驾车,1,10,12,5,0
417.jpg,认真仔细专注用心做设计生活多手一点完美珍爱生命远离烟草东骄阳,1,12,10,8,1
418.jpg,关爱儿童,1,9,12,7,0
419.jpg,当大象没有牙直被作为名贵的雕刻材料价格昂贵象牙一故象遭到大肆滥捕数量急剧下降世界自然基金会表示人类滥猎象牙将令亚洲大象出现基因突变丧失长象牙的基因出现新品种的无象牙大象当大象没有象牙是大象的无奈还是人类的悲哀,1,11,10,8,0
420.jpg,低碳环保绿色出行低碳生活从我做起绿色环保出行低碳幸福生活,1,12,11,5,1
421.jpg,招幕一位女室友小园就是不用交房租就只需要负责小园简单的一日三餐就可以了,0,,,,1
422.jpg,文文化干净卫生你我共同努力信发中心敬老院,1,5,6,8,0
423.jpg,约请节用水地行天台,0,,,,0
424.jpg,自由,0,,,,1
425.jpg,禁止酒驾全国发通线全日拒绝危险驾驶安全文明出行,1,12,12,5,0
426.jpg,开业促销雾搞事情,0,,,,0
427.jpg,孔孟之苏人之道,1,12,12,5,-1
428.jpg,一菜一公筷新风尚预防病毒传据君导公筷公勺健康快乐你我,1,12,12,5,0
429.jpg,希望举全社会之力拒绝酒驾希塑举全社会之力拒绝酒驾,0,,,,0
430.jpg,爱护动物献出我们的一片意心一起保护我们的朋发,1,12,12,5,0
431.jpg,保护环发小锅节约用水保护环境低碳出行,0,,,,0
432.jpg,拒绝酒驾,1,12,12,5,0
433.jpg,新闻,0,,,,-1
434.jpg,福,1,6,9,5,0
435.jpg,拒绝第一一支烟做不抽烟的新禁止吸润珍爱生命远离香烟吸烟有害健康为了你的健康请拒绝抽烟,1,11,5,8,1
436.jpg,彩虹助力友爱和谐公益日请和智同一起为彩虹社群添砖加瓦一起会智同公口,0,,,,0
437.jpg,整套保护环境节储我行动义主花开半国,1,11,12,5,1
438.jpg,二遵牙规则剪重设吧扫楷生命禁止酒驾,1,12,12,5,-1
439.jpg,您看今天什么时候找时间咱们方便签,0,,,,1
440.jpg,保护环境,0,,,,-1
441.jpg,倡导低生活共建宜居家园大三万,1,9,11,8,1
442.jpg,生存不靠口罩靠罩门数畏生命拒食野生别让二使之快演变一世之粥北京市疾病预防控制中心北京市健康较育所,1,12,12,5,0
443.jpg,精致休闲的奶茶食品,1,12,9,7,-1
444.jpg,排好未生来安全你我活,0,,,,1
445.jpg,关灯小时给地球一份安静地卖儿时月日,1,12,11,3,-1
446.jpg,吹响战疫冲锋号,0,,,,1
447.jpg,学习啦,1,11,3,5,0
448.jpg,文明用餐青约粮食傲市文明公约节约粮食文明用餐城市文明公约,0,,,,1
449.jpg,的能减排低碳生活爱我家园共护地球地球资源可不是苹果吃掉了就没有了,1,11,10,5,0
450.jpg,你好新时代卖向小康最美交通款开美好生活新解章,1,12,12,5,0
451.jpg,真客美,1,12,12,5,-1
452.jpg,南港,1,12,11,5,0
453.jpg,震旦教育集团,0,,,,-1
454.jpg,倡导低碳生活共创美好,1,12,11,5,0
455.jpg,拒绝动物表演舞台就是因笼,1,12,8,5,1
456.jpg,拒绝非法野生物贸易,1,12,12,5,-1
457.jpg,正青春妙不可言,1,9,12,7,1
458.jpg,把我出广告模特的感觉,0,,,,1
459.jpg,清新口气气口味持久有效去修设烟老及饮店者口气鼻味清洁口腔滋润咽暖补充维生素不含糖分想知道清清烤的味道吗,0,,,,0
460.jpg,装安钰,0,,,,-1
461.jpg,拒绝酒驾道路干万条安全第一条行车不规范亲人两行泪注意安全,0,,,,-1
462.jpg,吸烟等于自杀,1,10,12,5,1
463.jpg,拒绝网络景力,1,10,12,7,0
464.jpg,吹起文明新风凝聚何善力量,0,,,,0
465.jpg,带珑就这样的生活制绿色环保低城生活保护环境从我做起没毛病源文件精细分层门高清像家文件内所有文字均未格梯化可根据自身需求编相酱换旦效果不变没毛维,1,12,11,5,1
466.jpg,电,1,12,12,7,1
467.jpg,珍爱生命远嘉酒驾平安出行始于心推建酒驾砖于行珍爱生命远离酒驾全民柜石驾平安你我传,1,11,10,3,0
468.jpg,伤人伤己反对网络暴力己所不欲勿施于人,1,12,12,5,-1
469.jpg,消除城乡航乱美创建城乡新久明讲文明公新风,0,,,,1
470.jpg,旅游中的文明才是最美风景年,0,,,,1
471.jpg,世界在变唯一不变的是感冒灵的保护为爱专注为家守护,0,,,,1
472.jpg,节能低碳文明出行,1,11,11,5,0
473.jpg,节能减排低碳和谐节约能源减少碳排量,1,12,11,5,1
474.jpg,低碳生活势在必行,1,12,11,5,1
475.jpg,大家抢护拒绝象牙制品保护大象面年大约有头非洲象因人货的象牙铺求而修遗盗猎近十年来大叙的致量已滤少了为保护大款请拒鲶购买和使用象牙制品请坚决对象牙及象牙制品说不,1,7,11,8,0
476.jpg,禁烟燃烧的是香烟消耗的是生命世界无烟日分层尺寸禁烟燃烧的是香烟消耗的是生命世界无烟日,0,,,,0
477.jpg,更多下载可进个人主页一文件像素下载高清低碳生活文明出行茶低碳生活令文明出行,0,,,,0
478.jpg,拒绝网络暴力,1,2,12,5,0
479.jpg,拿什么来抵救我们的家园输液篇,1,11,12,5,0
480.jpg,珍爱生命请勿酒驾,0,,,,0
481.jpg,动物起入关品丽发保护动物禁止居杀,1,12,7,8,-1
482.jpg,精品广告语赏析,0,,,,-1
483.jpg,绿水青山就是金山银山爱护环境人人有责环境保护就建指人炎为牌决现实或洛在的环境问盟协调人类号环境的关形,1,11,8,7,0
484.jpg,绿色战行低碳生活绿色城行低碳生活绿色出行低线生活十节能减排低膜出行,0,,,,0
485.jpg,咖,1,11,11,5,0
486.jpg,保护环境,1,12,11,5,0
487.jpg,保护动物从我做起构建和谐地球做和谐一家人保护动物从我做起构建和谐地球做和谱一家人,0,,,,0
488.jpg,冷爱生命请勿酒驾,1,10,11,3,-1
489.jpg,书春社会请将书的沁香酒满人间甘南政法大学,0,,,,-1
490.jpg,低碳生活置身家中居于自然,1,12,11,5,1
491.jpg,这么近部么远放下干板多陪陪父母活新风做,1,5,12,5,0
492.jpg,你认为校园暴力只有身体茶沟吗对地的道酒费色无临为力我身上的字速再也不公更新向校圆刷力说不,0,,,,-1
493.jpg,海书会是一种在于化愿视野提升生活的活动商标信息读书会是一种在于拓展视野提升生活的活动是由阅读者根据不同的目的调读是一种主动的过程而可能改变命运,0,,,,-1
494.jpg,纪世白色污染人类灾难战,0,,,,-1
495.jpg,珍爱生命请勿酒驾萨鄂在清中安格在杯中元,1,12,12,5,0
496.jpg,保护野生动物人与白然共存不要让我们的孩子只能在博物馆里才见到今天的动物,0,,,,0
497.jpg,文明餐桌公约排队等候不插队言语文明小不粗鲁安静就餐不宣闲残渣入盘乱吐不浪费珍惜食物注意营养不暴食,0,,,,0
498.jpg,由于滥捕滥杀全非洲的猎豹只有头大约的猎豹是生活在圈养状态目前印度苏联中亚等地已绝灭如果中国目前未发现野生的猎豹没有买卖就没有杀害,1,7,12,6,1
499.jpg,文案匠,1,12,12,5,0
500.jpg,珍惜生命杜绝酒后驾驶,1,12,8,5,0
501.jpg,没有买卖就没有杀害我们一起关爱,1,8,12,7,-1
502.jpg,一个时代的商业标杆,1,12,12,5,0
503.jpg,节约用电顺手关灯灯泡香则高温很危险,1,12,11,5,1
504.jpg,为模江幼请蒙护动物,0,,,,-1
505.jpg,绿色出行绿色的环境绿色的家绿色的祖国,1,12,6,5,-1
506.jpg,保护动物,1,10,7,3,-1
507.jpg,国睡巷警日从身边小事做起,0,,,,-1
508.jpg,拒绝酒驾,1,10,12,5,0
509.jpg,第十七届金奖东方广告金奖消失篇创意分析随着全球气候的变暖日益严重北极熊将淡临灭绝随着全球气候的变暖日益严重企鹅将濒临灭绝画面上简单的画出北极熊和企鹅的形象再加上不要让这成为张白纸很明确的告诉人们不让站康升一邦白版要保护南北极保护北极熊和企鹅,1,7,12,8,1
510.jpg,不易粒米虽小犹不易辛苦莫把当儿戏,0,,,,0
511.jpg,福特汽车服务厂广告这位大嫂居然这么有魅力是车位啦幽默让人印象深刻违一位台营雨千多寓人,0,,,,-1
512.jpg,拒绝酒驾,1,10,11,3,0
513.jpg,醉驾打开的是监狱与地狱之门,1,11,12,8,1
514.jpg,己所不欲勿施于它亚洲动物基金,1,12,12,7,-1
515.jpg,国际生物多样性,0,,,,0
516.jpg,拒绝酒驾珍爱生命,0,,,,0
517.jpg,把您的节能环保意识传递给您身边的人通过您的行动去影响您身边的人心亮出自己的节能习惯亮出自己的环保行动亮出自己的关爱精神每一次每一个人每一个举动微不足道的节约乘以亿将汇集成惊人的力量举手之劳我们可以做的更务,1,12,11,3,0
518.jpg,喝酒不开车做中国好司机交通频道,0,,,,-1
519.jpg,海峨衡厚乐善杯公益产告风采展参赛作品号东南风我们没有备胎你我同行,1,12,11,5,0
520.jpg,环保绿色出中安低砖环保海报新味环保环保装修内熊烩电大小低碳环保数量款格式模板瓶子专注内容质量品质服务电商平面样机元素美化人生绿化环夏有分层画编预监围加入会员全店免费,0,,,,0
521.jpg,读万卷书行万里路,1,12,12,5,-1
522.jpg,今年的最后,1,12,12,5,-1
523.jpg,图汽车广告,0,,,,0
524.jpg,用保护野生动物的眼晴查世思世界动物保护协会国际野生生物保护学会野生动物救援中国野生动物保护协会,1,7,5,7,-1
525.jpg,瞄准部分夺走全部你所瞄准的属部正是我生命的全部,0,,,,-1
526.jpg,广告匠,1,10,5,5,0
527.jpg,由于人类的破坏与栖息地等因素地球上濒临灭绝生物的比例正在以惊人的速度增长,1,9,11,7,-1
528.jpg,节约用水节约一滴水同爱一个家,1,11,12,5,0
529.jpg,抗疫有我共同守沪,1,11,9,5,-1
530.jpg,老窖金牌,0,,,,0
531.jpg,保护野生动物,1,11,12,5,-1
532.jpg,破剑式广告这么玩,0,,,,0
533.jpg,国猪发情找场网,0,,,,1
534.jpg,节能减排保护森林,1,12,12,7,1
535.jpg,文明健康有你有我保护自然共建生态文明共享绿色家园,1,9,11,7,1
536.jpg,严禁酒后驾车,1,12,12,5,0
537.jpg,讲文明树新风厉行节约反对浪费中共大庆市委宣传部大庆市文明办大庆新闻传媒集团,1,10,9,5,0
538.jpg,低碳生活始于足下,1,12,11,7,-1
539.jpg,节日虽好请不要酒驾开车不喝酒酒后不开车,1,12,10,5,-1
540.jpg,和是善行的力量,1,12,5,5,-1
541.jpg,请勿酒驾酒路危险搞碎多少人的梦,1,12,10,5,1
542.jpg,不成为让学习工目恶意的武器,1,12,12,5,0
543.jpg,我要购物我要购物顶人节芯花义公家了己买了儿了作峰送送米品规格像素色彩模式妈味两竿及左下角的降场文圣不境培改外其余文学均修饺修改不网背最在网一文件中开居一个背票图医维关团另外一个背聚图层组即可以切换文件中州陶种主要字体能,1,12,12,5,1
544.jpg,治理隐患防范事故市安检局这,0,,,,-1
545.jpg,平安出行始子心拒绝酒驾践子行,0,,,,0
546.jpg,关心自马元做一个使小的你有吸烟健康吸烟有害健康为了下一代请远离香烟,1,11,11,5,0
547.jpg,在黑市每公斤非洲象牙价值美元放倒一只成年大象仅需一个人以及发子弹最后正意请自觉遵守法律保护珍贵野生动物禁止一切非法买卖犯罪活动没有买卖没有杀数,1,11,7,5,0
548.jpg,喝酒不开车开车不喝酒,0,,,,1
549.jpg,重阳节日衣历九月初九,1,12,6,5,0
550.jpg,毒,0,,,,0
551.jpg,安全来自警惕事故源于麻痹关爱社会呵护家庭请您禁止酒后驾车幸福你我他安全来自警书事故源于麻舞,1,12,12,5,-1
552.jpg,娃哈哈卡负担轻松上连,1,12,9,5,-1
553.jpg,凯米学院拒绝酒驾醉意飘然欲成仙生命走投无路间开了一下段了一生珍爱生命请勿酒驾,1,12,12,5,1
554.jpg,热干面的月亮圆八八秋月武汉英鹤楼中秋节武汉陈国富知乎鳍豆,0,,,,0
555.jpg,明机香烟真面目,1,10,11,5,1
556.jpg,珍爱生命禁止酒驾,1,12,12,5,1
557.jpg,拒绝物送力拒绝校园暴力,0,,,,-1
558.jpg,勤俭节约位一锅一饭当思来之不易一丝一缕恒念物力维艰,0,,,,0
559.jpg,请勿酒后驾车,1,12,12,5,0
560.jpg,中有爱心愿人间团园世界和平月自明知乎酷豆,1,12,11,5,-1
561.jpg,爱护动物献出我们的一片爱心一起保护我们的朋友,0,,,,1
562.jpg,福拒绝,1,12,12,5,-1
563.jpg,绝浪费室内自带背胶撕开即贴海报贴纸,0,,,,0
564.jpg,请勿酒后驾车,1,12,12,5,0
565.jpg,烟草放下这个坏习惯还你一个健康的好习惯拒绝烟草健康你我健康他人,0,,,,-1
566.jpg,请勿吸烟,0,,,,1
567.jpg,别让烟为你的生命画上句号,1,12,10,5,-1
568.jpg,"好不""融""易",1,12,9,3,-1
569.jpg,关爱残疾人,1,11,12,5,-1
570.jpg,可装基标语王旗舰店,0,,,,0
571.jpg,清不要让藏羚羊迷失方向,0,,,,-1
572.jpg,保护环境从我做起,0,,,,0
573.jpg,珍爱生命节约用水,0,,,,-1
574.jpg,地球还有多少让我们浪费,1,11,3,5,0
575.jpg,节治鑫节城削节留什么是节约勤位节约勤劳节位力避浪费减少成本节约是一种新的境界社会节约节约是我们的美德也是我们应当做的事看似简单和很小的事但处处体现和考验我们自身的素质,1,12,6,5,0
576.jpg,致长大的你松发条是为了洗的更高美的童年美的集团,0,,,,0
577.jpg,蟑螂,1,7,12,5,0
578.jpg,请节约用纸请节约用电,1,12,11,5,1
579.jpg,法依上网生态福地智造名城社会主义核心价值观富强民主文明和谐自由平等公正法治爱国敬业诚信友善,1,12,12,5,-1
